UCASSNAME,bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
UCASS I,10,92,208,328,451,578,708,842,979,1119,1263,1411,1562,1716,1874,4095,1.00,1
UCASSNAME,bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
UCASS J,33,72,126,193,289,418,583,788,1040,1345,1691,2079,2483,2916,3398,4095,1.00,3
GPS_fix,GPS_satellites,GPS_PDOP,GPS_HDOP,GPS_VDOP,GPS_Date,GPS_Time[UTC],GPS_Time_dec[UTC],GPS_Longitude,GPS_Latitude,GPS_Altitude[m],temp,hum,UCASS_ID,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat,UCASS_ID.1,b0.1,b1.1,b2.1,b3.1,b4.1,b5.1,b6.1,b7.1,b8.1,b9.1,b10.1,b11.1,b12.1,b13.1,b14.1,b15.1,b1tof.1,b3tof.1,b5tof.1,b7tof.1,period.1,csum.1,glitch.1,longtof.1,rejrat.1,AP_Alt(m),AP_BaroAlt(m),AP_BaroTemp,AP_BaroPressure,AP_airSpeed(cm/s),AP_velX(m/s),AP_velY(m/s),AP_velZ(m/s),AP_SOG(m/s),AP_COG(deg),AP_heading(deg)
1,12,0.69,1.06,1.06,10/07/26,09:05:23,90523.0,333810083,351413816,187.5,76.94,77.02,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,32380,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.06,1.06,10/07/26,09:05:24,90524.0,333810083,351413816,187.2,70.66,65.66,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.06,1.06,10/07/26,09:05:25,90525.0,333810083,351413816,187.1,53.13,56.84,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,32379,3,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,32379,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.06,1.06,10/07/26,09:05:26,90526.0,333810100,351413816,187.0,59.78,68.68,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,32379,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.06,1.06,10/07/26,09:05:27,90527.0,333810100,351413816,187.0,81.57,61.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.06,1.06,10/07/26,09:05:28,90528.0,333810100,351413816,186.9,86.57,87.9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,32379,2,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.06,1.06,10/07/26,09:05:29,90529.0,333810100,351413833,186.8,75.77,83.02,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,32379,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:05:30,90530.0,333810100,351413833,186.6,75.73,75.77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,32379,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:05:31,90531.0,333810100,351413833,186.5,68.76,68.56,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,32379,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:05:32,90532.0,333810100,351413833,186.4,49.43,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32378,1,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.72,1.09,1.09,10/07/26,09:05:33,90533.0,333810100,351413833,186.2,54.5,48.82,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204,220,0,0,32380,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.07,1.07,10/07/26,09:05:34,90534.0,333810100,351413833,186.3,62.28,67.68,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,32379,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.19,1.19,10/07/26,09:05:35,90535.0,333810100,351413833,186.5,59.18,83.43,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,32379,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.19,1.19,10/07/26,09:05:36,90536.0,333810083,351413833,186.1,73.4,75.05,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,32379,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.75,1.21,1.21,10/07/26,09:05:37,90537.0,333810083,351413833,186.1,73.07,77.42,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,32379,2,0,0,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,32379,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:05:38,90538.0,333810083,351413833,186.2,68.89,65.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,32377,1,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:05:39,90539.0,333810083,351413833,186.2,52.85,54.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:05:40,90540.0,333810100,351413833,186.2,62.4,62.08,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,32380,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:05:41,90541.0,333810083,351413833,186.2,55.19,65.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:05:42,90542.0,333810083,351413816,186.1,71.95,84.31,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,32379,3,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.17,1.17,10/07/26,09:05:43,90543.0,333810083,351413816,186.0,64.05,65.18,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,32381,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.17,1.17,10/07/26,09:05:44,90544.0,333810066,351413816,185.4,79.4,75.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.17,1.17,10/07/26,09:05:45,90545.0,333810066,351413816,184.9,66.79,61.19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,32380,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.17,1.17,10/07/26,09:05:46,90546.0,333810050,351413816,184.5,72.79,60.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:05:47,90547.0,333810050,351413833,184.2,63.04,57.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.07,1.07,10/07/26,09:05:48,90548.0,333810050,351413816,184.0,70.3,65.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.07,1.07,10/07/26,09:05:49,90549.0,333810050,351413816,183.9,76.86,67.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.07,1.07,10/07/26,09:05:50,90550.0,333810050,351413833,183.8,62.16,78.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.07,1.07,10/07/26,09:05:51,90551.0,333810050,351413833,183.8,62.84,72.71,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,32378,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.19,1.19,10/07/26,09:05:52,90552.0,333810050,351413833,183.8,56.92,68.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:05:53,90553.0,333810050,351413833,183.9,64.49,46.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:05:54,90554.0,333810050,351413816,183.9,53.26,67.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.17,1.17,10/07/26,09:05:55,90555.0,333810033,351413816,183.9,59.1,76.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,32378,1,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.7,1.24,1.24,10/07/26,09:05:56,90556.0,333810033,351413816,183.8,59.5,58.97,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,32380,3,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.72,1.18,1.18,10/07/26,09:05:57,90557.0,333810033,351413816,183.7,57.4,57.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.17,1.17,10/07/26,09:05:58,90558.0,333810033,351413816,183.8,69.85,60.67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,32379,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:05:59,90559.0,333810016,351413816,183.8,85.68,68.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:00,90600.0,333810016,351413816,183.8,87.13,68.6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,32378,3,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.18,1.18,10/07/26,09:06:01,90601.0,333810016,351413816,183.9,84.39,64.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,32380,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.18,1.18,10/07/26,09:06:02,90602.0,333810000,351413816,184.0,76.46,66.95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,32378,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.18,1.18,10/07/26,09:06:03,90603.0,333810016,351413816,184.0,76.66,60.71,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,32379,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.18,1.18,10/07/26,09:06:04,90604.0,333810016,351413816,183.9,69.13,52.05,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,32379,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.18,1.18,10/07/26,09:06:05,90605.0,333810016,351413816,183.9,69.05,76.46,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,32379,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:06,90606.0,333810016,351413816,183.8,75.98,77.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,32380,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:07,90607.0,333810033,351413833,183.7,58.98,36.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,32381,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:08,90608.0,333810033,351413833,183.5,53.42,64.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.75,1.09,1.09,10/07/26,09:06:09,90609.0,333810050,351413833,183.5,71.1,62.04,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,32380,4,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.75,1.2,1.2,10/07/26,09:06:10,90610.0,333810050,351413833,183.4,57.45,62.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:11,90611.0,333810050,351413833,183.4,78.71,78.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,32380,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:12,90612.0,333810050,351413833,183.3,74.65,55.59,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,32377,3,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:13,90613.0,333810050,351413850,183.4,69.05,70.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,1,1,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:14,90614.0,333810050,351413833,183.5,76.3,71.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:15,90615.0,333810050,351413833,183.4,75.98,70.62,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,32377,3,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,32377,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:16,90616.0,333810050,351413833,183.5,75.61,77.79,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,32382,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:17,90617.0,333810066,351413833,183.6,92.77,75.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,32379,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:18,90618.0,333810066,351413833,183.7,84.52,50.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.08,1.08,10/07/26,09:06:19,90619.0,333810050,351413833,183.7,65.22,81.37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,32379,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.08,1.08,10/07/26,09:06:20,90620.0,333810050,351413833,183.8,72.27,72.59,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,250,0,0,0,32379,3,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.08,1.08,10/07/26,09:06:21,90621.0,333810050,351413850,183.8,60.59,61.83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,32380,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.12,1.12,10/07/26,09:06:22,90622.0,333810050,351413850,183.8,73.56,54.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,32379,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.12,1.12,10/07/26,09:06:23,90623.0,333810050,351413850,183.8,61.27,57.24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,32378,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.08,1.08,10/07/26,09:06:24,90624.0,333810050,351413866,183.9,73.32,68.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,32380,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.08,1.08,10/07/26,09:06:25,90625.0,333810050,351413866,183.9,82.58,84.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.12,1.12,10/07/26,09:06:26,90626.0,333810050,351413883,184.3,79.04,73.72,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,32379,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.12,1.12,10/07/26,09:06:27,90627.0,333810050,351413883,184.5,100.02,93.5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,32381,2,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.7,1.25,1.25,10/07/26,09:06:28,90628.0,333810050,351413883,184.4,91.69,70.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.7,1.25,1.25,10/07/26,09:06:29,90629.0,333810050,351413883,184.5,71.22,56.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.11,1.11,10/07/26,09:06:30,90630.0,333810050,351413883,184.4,82.78,81.49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,32380,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,1.08,1.08,10/07/26,09:06:31,90631.0,333810050,351413883,184.2,64.53,55.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:32,90632.0,333810050,351413900,184.0,65.14,60.3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,32377,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:33,90633.0,333810066,351413883,183.9,62.72,63.61,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,32379,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.07,1.07,10/07/26,09:06:34,90634.0,333810066,351413883,183.9,71.38,57.48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,32381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,1.11,1.11,10/07/26,09:06:35,90635.0,333810066,351413883,184.0,51.28,59.14,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,32379,3,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
