Instrument Name,Optical Particle Sizer
Model Number,3330
Serial Number,3330210304
Firmware Version,1.4
Calibration Date,2021/01/14
Protocol Name_Number,TEST_015
Test Start Time,06:40:45
Test Start Date,2026/07/10
Test Length [D:H:M:S],0:3:17:30
Sample Interval [H:M:S],0:0:5
Number Channels Enabled,16
Bin 1 Cut Point (um),0.300
Bin 2 Cut Point (um),0.374
Bin 3 Cut Point (um),0.465
Bin 4 Cut Point (um),0.579
Bin 5 Cut Point (um),0.721
Bin 6 Cut Point (um),0.897
Bin 7 Cut Point (um),1.117
Bin 8 Cut Point (um),1.391
Bin 9 Cut Point (um),1.732
Bin 10 Cut Point (um),2.156
Bin 11 Cut Point (um),2.685
Bin 12 Cut Point (um),3.343
Bin 13 Cut Point (um),4.162
Bin 14 Cut Point (um),5.182
Bin 15 Cut Point (um),6.451
Bin 16 Cut Point (um),7.705
Bin 17 Cut Point (um),10.000
Alarm,0.000 #/cm3
Density,1.600
Refractive Index,0.000-0.000j
Size Correction Factor,0.000
FlowCal,1.000
DeadTime Correction Factor,1.000
Errors,
Number of Samples,2370
,
Elapsed Time [s],Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Deadtime (s),Temperature (C),Humidity (%),Ambient Pressure (kPa),Alarms,Errors,
10335,1595,289,62,31,15,12,6,21,10,2,7,0,1,1,1,0,0,0.012746,49.544,0.000,99.116,,,
10340,1615,283,61,20,19,26,11,18,6,7,3,3,3,0,1,0,0,0.012800,49.564,0.000,99.122,,,
10345,1508,217,41,30,11,15,8,15,14,5,5,2,1,0,1,0,1,0.011384,49.564,0.000,99.116,,,
10350,1530,283,52,18,11,16,14,17,6,8,7,2,3,0,0,0,0,0.012154,49.564,0.000,99.109,,,
10355,1563,267,71,21,16,18,7,10,15,6,5,2,2,2,0,1,1,0.012358,49.590,0.000,99.116,,,
10360,1598,261,55,22,18,20,13,10,5,6,5,4,0,0,0,0,0,0.012356,49.590,0.000,99.122,,,
10365,1537,239,59,14,9,12,9,17,6,8,2,6,4,0,1,0,1,0.011699,49.590,0.000,99.122,,,
10370,1423,243,58,23,11,11,6,18,11,6,6,3,2,2,0,1,1,0.011380,49.600,0.000,99.116,,,
10375,1563,244,61,19,9,10,18,13,9,8,3,3,3,0,2,1,0,0.012082,49.641,0.000,99.122,,,
10380,1607,257,50,33,13,9,9,15,12,6,6,3,6,4,3,3,2,0.012588,49.641,0.000,99.116,,,
10385,1547,250,60,26,12,21,9,14,12,7,3,5,1,2,1,1,1,0.012207,49.646,0.000,99.122,,,
10390,1617,250,64,22,15,23,11,15,14,8,5,2,0,0,2,2,0,0.012695,49.656,0.000,99.103,,,
10395,1645,275,61,28,13,16,15,10,18,7,3,5,2,0,0,1,0,0.012845,49.667,0.000,99.116,,,
10400,1615,247,64,24,15,9,10,11,13,10,4,11,3,4,0,1,1,0.012647,49.667,0.000,99.122,,,
10405,1629,280,53,29,12,16,9,13,17,7,2,3,5,0,1,1,0,0.012909,49.687,0.000,99.116,,,
10410,1529,258,50,22,13,17,9,14,7,2,6,5,1,0,1,1,1,0.011974,49.718,0.000,99.103,,,
10415,1631,255,70,21,14,20,8,13,10,3,3,4,0,3,1,0,0,0.012652,49.718,0.000,99.109,,,
10420,1553,261,64,24,14,17,15,23,16,5,7,0,1,1,1,0,0,0.012374,49.718,0.000,99.116,,,
10425,1592,295,61,25,11,15,9,16,9,8,5,1,1,0,0,0,0,0.012651,49.738,0.000,99.116,,,
10430,1563,279,64,19,13,14,6,15,8,7,6,1,4,0,2,1,0,0.012457,49.744,0.000,99.122,,,
10435,1621,278,57,19,20,11,8,17,8,8,2,2,1,1,1,0,0,0.012613,49.744,0.000,99.116,,,
10440,1637,277,61,30,11,12,7,16,16,8,7,1,2,1,2,0,2,0.012960,49.764,0.000,99.122,,,
10445,1586,285,61,27,22,16,5,13,15,8,15,0,3,2,0,1,1,0.012624,49.785,0.000,99.116,,,
10450,1535,284,75,19,12,10,9,12,11,2,5,1,3,3,1,2,0,0.012428,49.795,0.000,99.122,,,
10455,1570,270,68,31,11,18,6,13,8,8,4,2,0,0,0,0,0,0.012375,49.800,0.000,99.109,,,
10460,1534,290,60,22,12,15,10,12,13,9,2,1,3,2,0,0,0,0.012329,49.815,0.000,99.122,,,
10465,1546,254,69,25,11,8,14,13,16,7,4,3,2,3,2,0,0,0.012252,49.821,0.000,99.109,,,
10470,1630,261,55,29,15,17,12,11,9,4,6,0,4,1,0,0,0,0.012630,49.821,0.000,99.109,,,
10475,1554,267,74,22,13,17,14,16,10,2,5,5,3,1,3,1,0,0.012430,49.841,0.000,99.116,,,
10480,1611,264,64,20,10,17,9,25,7,7,3,6,4,2,2,1,0,0.012697,49.872,0.000,99.116,,,
10485,1570,239,54,31,8,14,12,13,14,8,1,3,1,3,3,1,1,0.012245,49.872,0.000,99.116,,,
10490,1505,257,65,24,12,12,11,22,16,3,6,3,0,0,0,2,0,0.011935,49.872,0.000,99.116,,,
10495,1545,274,58,24,12,9,9,10,7,3,5,3,1,2,2,3,0,0.012053,49.882,0.000,99.109,,,
10500,1665,275,82,33,15,19,11,15,14,7,2,3,5,3,1,1,0,0.013583,49.897,0.000,99.116,,,
10505,1594,259,80,25,12,15,19,9,14,9,3,2,4,3,1,1,0,0.012602,49.897,0.000,99.122,,,
10510,1628,253,60,22,14,20,12,13,11,7,4,3,1,3,0,1,0,0.012634,49.908,0.000,99.116,,,
10515,1692,270,54,24,9,13,15,13,12,6,3,1,2,3,2,1,0,0.013034,49.949,0.000,99.109,,,
10520,1686,281,65,20,10,16,7,15,13,10,4,3,3,2,0,3,0,0.013200,49.949,0.000,99.116,,,
10525,1585,271,52,20,11,17,14,12,20,3,4,5,2,2,2,0,1,0.012384,49.954,0.000,99.109,,,
10530,1584,269,59,15,12,22,12,15,11,5,1,4,0,1,1,2,0,0.012306,49.969,0.000,99.109,,,
10535,1562,287,70,25,5,14,14,13,5,7,6,1,0,0,0,0,1,0.012391,49.974,0.000,99.109,,,
10540,1582,271,76,25,7,18,12,17,13,5,4,1,2,2,1,1,0,0.012753,49.974,0.000,99.116,,,
10545,1595,271,64,28,5,16,9,15,15,7,2,2,6,3,2,2,1,0.012466,49.985,0.000,99.109,,,
10550,1542,254,76,24,11,16,9,18,12,6,7,6,1,0,0,1,0,0.012272,50.026,0.000,99.116,,,
10555,1535,272,64,22,20,17,10,15,10,5,3,4,2,0,0,1,3,0.012377,50.026,0.000,99.122,,,
10560,1470,243,77,29,4,10,14,10,10,9,1,3,2,1,0,0,1,0.011794,50.026,0.000,99.122,,,
10565,1546,262,57,16,14,14,12,13,9,7,2,6,4,3,0,2,0,0.011955,50.047,0.000,99.116,,,
10570,1664,243,51,22,8,18,9,15,11,5,6,1,2,1,0,0,1,0.012343,50.053,0.000,99.109,,,
10575,1600,264,66,29,15,20,12,14,8,10,6,3,4,1,0,0,0,0.012724,50.053,0.000,99.116,,,
10580,1615,292,59,23,10,14,7,16,13,9,3,2,3,1,1,1,0,0.012668,50.053,0.000,99.116,,,
10585,1636,300,59,23,10,18,7,11,14,8,3,3,2,0,1,2,2,0.012869,50.095,0.000,99.116,,,
10590,1574,298,52,27,6,11,12,18,12,1,3,2,1,3,1,1,1,0.012601,50.105,0.000,99.116,,,
10595,1599,271,59,20,8,21,12,18,16,7,4,3,0,1,1,0,0,0.012557,50.105,0.000,99.109,,,
10600,1558,281,63,24,3,16,15,19,9,7,4,8,2,1,1,1,1,0.012539,50.105,0.000,99.116,,,
10605,1477,245,67,24,9,12,16,18,16,19,5,5,4,3,3,2,4,0.011879,50.132,0.000,99.103,,,
10610,1600,273,66,29,4,16,14,20,5,6,4,3,3,1,1,1,0,0.012618,50.132,0.000,99.116,,,
10615,1559,257,71,25,12,9,7,14,15,8,5,3,2,1,0,0,1,0.012413,50.132,0.000,99.122,,,
10620,1602,257,63,19,8,17,15,22,16,5,3,5,4,0,0,2,0,0.012546,50.153,0.000,99.109,,,
10625,1552,268,64,22,7,14,9,19,10,5,2,4,0,3,1,0,0,0.012196,50.163,0.000,99.116,,,
10630,1600,300,65,23,7,19,16,12,14,8,4,3,1,2,0,1,0,0.012730,50.184,0.000,99.116,,,
10635,1591,250,54,20,8,13,12,18,21,13,3,1,0,3,2,3,1,0.012362,50.184,0.000,99.116,,,
10640,1641,264,53,24,14,11,13,15,15,6,3,3,3,2,1,0,1,0.012790,50.195,0.000,99.122,,,
10645,1607,255,65,21,7,12,10,15,6,1,6,7,2,1,0,1,1,0.012312,50.237,0.000,99.122,,,
10650,1593,290,80,23,7,13,12,9,10,7,3,4,3,0,0,1,0,0.012820,50.237,0.000,99.109,,,
10655,1570,263,70,35,8,8,11,15,18,7,4,4,4,2,1,0,1,0.012548,50.237,0.000,99.116,,,
10660,1656,256,59,20,5,12,9,13,9,6,3,2,2,2,0,1,1,0.012689,50.237,0.000,99.109,,,
10665,1606,288,72,25,4,17,13,17,8,6,4,2,4,3,2,0,0,0.012855,50.258,0.000,99.122,,,
10670,1553,304,70,21,10,17,23,10,9,9,4,2,1,3,0,1,1,0.012718,50.263,0.000,99.122,,,
10675,1543,282,60,21,12,14,10,12,11,7,4,5,3,1,2,1,2,0.012377,50.263,0.000,99.109,,,
10680,1532,259,63,34,7,21,16,11,11,5,5,2,4,3,1,1,1,0.012235,50.263,0.000,99.122,,,
10685,1505,276,68,21,4,15,8,17,13,4,3,6,1,3,1,0,0,0.012051,50.284,0.000,99.116,,,
10690,1522,291,57,19,7,15,6,11,10,7,4,5,0,1,1,1,0,0.012091,50.305,0.000,99.116,,,
10695,1560,259,74,26,3,15,6,14,10,10,5,0,2,1,1,0,0,0.012285,50.316,0.000,99.122,,,
10700,1481,273,46,28,6,22,13,12,13,6,5,1,0,1,0,2,1,0.011688,50.316,0.000,99.116,,,
10705,1575,240,56,27,2,11,8,15,11,6,2,1,3,0,0,2,0,0.011971,50.321,0.000,99.116,,,
10710,1550,301,65,20,3,9,9,13,11,4,1,4,4,2,1,1,1,0.012365,50.337,0.000,99.122,,,
10715,1651,291,59,25,4,13,13,16,10,6,0,0,3,1,0,2,0,0.012744,50.342,0.000,99.116,,,
10720,1472,280,45,26,2,12,13,14,10,8,3,7,0,5,1,0,1,0.011897,50.342,0.000,99.109,,,
10725,1465,248,65,19,3,18,10,13,9,8,3,2,7,1,1,1,1,0.011547,50.353,0.000,99.116,,,
10730,1602,271,59,29,4,15,17,15,14,5,3,2,4,1,0,2,0,0.012653,50.384,0.000,99.109,,,
10735,1559,271,60,26,1,15,11,16,10,5,4,3,4,1,0,2,1,0.012248,50.395,0.000,99.116,,,
10740,1547,285,60,14,3,24,8,7,13,5,3,3,0,2,3,1,0,0.012183,50.395,0.000,99.122,,,
10745,1617,306,54,28,0,11,12,17,11,5,5,3,4,0,0,1,1,0.012832,50.395,0.000,99.116,,,
10750,1563,230,67,31,0,18,8,10,6,3,4,3,4,3,3,0,0,0.011942,50.416,0.000,99.122,,,
10755,1538,271,68,29,2,14,5,23,4,5,3,1,2,2,0,0,0,0.012281,50.421,0.000,99.122,,,
10760,1541,279,56,29,4,16,12,16,8,8,4,4,2,3,3,1,0,0.012300,50.421,0.000,99.116,,,
10765,1515,248,63,22,2,15,13,13,14,2,6,5,2,1,0,1,2,0.011901,50.421,0.000,99.116,,,
10770,1541,212,62,33,0,16,6,16,11,4,6,1,1,1,0,0,1,0.011697,50.432,0.000,99.116,,,
10775,1528,275,70,25,2,11,12,17,11,4,6,3,2,1,0,1,0,0.012111,50.474,0.000,99.116,,,
10780,1539,257,65,30,0,21,12,25,11,6,4,1,1,2,0,0,0,0.012199,50.463,0.000,99.109,,,
10785,1698,294,68,30,0,17,9,19,6,10,5,3,2,0,1,1,0,0.013262,50.474,0.000,99.116,,,
10790,1727,297,79,23,0,21,10,18,11,7,5,2,2,2,1,1,1,0.013758,50.474,0.000,99.122,,,
10795,1764,375,91,27,0,17,8,16,13,6,4,2,0,1,1,0,0,0.014451,50.479,0.000,99.122,,,
10800,1670,333,75,15,0,13,14,11,13,7,7,3,2,4,1,0,0,0.013525,50.489,0.000,99.128,,,
10805,1536,297,71,18,0,19,10,16,11,6,3,1,1,4,2,1,0,0.012268,50.500,0.000,99.122,,,
10810,1772,314,74,29,0,17,8,7,6,6,1,2,2,1,1,0,0,0.013850,50.500,0.000,99.122,,,
10815,1644,281,79,17,0,8,6,12,14,5,4,4,1,1,0,0,0,0.012791,50.500,0.000,99.122,,,
10820,1603,286,72,21,0,17,9,13,12,7,5,7,4,2,1,2,1,0.012779,50.500,0.000,99.122,,,
10825,1602,255,84,25,0,10,17,16,10,9,2,5,0,1,1,1,0,0.012651,50.542,0.000,99.122,,,
10830,1621,289,62,21,0,16,11,15,15,6,4,4,1,1,2,3,0,0.012679,50.553,0.000,99.116,,,
10835,1582,294,61,18,0,13,11,14,22,10,3,1,1,2,2,1,0,0.012541,50.553,0.000,99.122,,,
10840,1498,263,69,19,0,14,11,10,10,2,2,3,1,1,1,1,0,0.011681,50.553,0.000,99.122,,,
10845,1568,248,81,23,0,13,13,22,16,8,6,1,1,3,2,1,0,0.012397,50.568,0.000,99.122,,,
10850,1623,276,71,22,0,19,10,15,8,7,5,2,2,4,0,1,0,0.012786,50.579,0.000,99.116,,,
10855,1358,220,70,21,0,15,10,14,8,9,5,6,2,4,1,1,3,0.010742,50.579,0.000,99.122,,,
10860,1601,270,75,16,0,12,9,13,9,4,7,2,3,2,0,2,1,0.012461,50.589,0.000,99.122,,,
10865,1590,254,76,18,0,12,13,11,9,6,6,0,0,0,0,0,0,0.012121,50.621,0.000,99.122,,,
10870,1598,269,48,14,0,10,14,15,10,7,3,7,7,0,3,2,0,0.012242,50.632,0.000,99.122,,,
10875,1504,246,70,11,0,17,8,18,14,7,5,0,0,0,1,4,1,0.011646,50.632,0.000,99.122,,,
10880,1571,271,65,21,0,10,11,20,6,3,5,1,2,3,0,0,0,0.012226,50.632,0.000,99.122,,,
10885,1504,247,58,25,0,11,14,19,11,5,5,2,2,2,2,1,1,0.011781,50.658,0.000,99.122,,,
10890,1545,243,66,21,0,12,8,17,15,8,3,4,1,1,1,5,2,0.012190,50.658,0.000,99.122,,,
10895,1530,278,74,14,0,15,9,12,10,3,5,4,1,1,2,0,1,0.012057,50.658,0.000,99.116,,,
10900,1360,212,54,18,0,19,10,13,10,10,4,1,4,0,0,0,0,0.010399,50.668,0.000,99.122,,,
10905,1578,281,60,21,0,8,9,14,9,1,9,3,2,2,1,1,0,0.012317,50.700,0.000,99.122,,,
10910,1610,260,65,23,0,10,12,19,15,6,5,2,4,1,3,2,0,0.012459,50.711,0.000,99.122,,,
10915,1555,264,51,15,0,23,7,16,5,4,8,1,1,0,0,0,1,0.011935,50.711,0.000,99.122,,,
10920,1563,275,68,16,0,14,8,15,11,8,6,0,2,5,0,3,1,0.012387,50.716,0.000,99.122,,,
10925,1321,252,68,13,0,8,8,14,15,4,2,2,4,2,0,1,0,0.010673,50.737,0.000,99.122,,,
10930,1552,229,46,6,0,8,10,14,12,6,3,4,2,1,1,1,1,0.011420,50.737,0.000,99.122,,,
10935,1553,263,49,16,0,20,9,14,14,7,2,1,2,1,1,1,0,0.011941,50.737,0.000,99.122,,,
10940,1587,251,69,11,0,18,6,9,21,9,3,2,0,2,0,2,1,0.012240,50.737,0.000,99.122,,,
10945,1526,267,50,14,0,11,9,15,15,9,4,2,4,2,0,1,1,0.011756,50.768,0.000,99.122,,,
10950,1495,278,67,11,0,13,13,14,14,5,5,5,1,3,0,1,0,0.011854,50.779,0.000,99.122,,,
10955,1532,250,44,15,0,15,16,14,6,12,2,0,3,4,0,1,1,0.011750,50.789,0.000,99.122,,,
10960,1549,255,58,8,0,8,10,19,15,8,6,1,4,3,0,0,0,0.012052,50.789,0.000,99.116,,,
10965,1484,257,56,9,0,13,12,18,10,6,4,3,1,2,0,4,0,0.011741,50.789,0.000,99.122,,,
10970,1379,245,66,9,0,10,10,12,9,4,3,1,5,2,0,3,0,0.010837,50.811,0.000,99.128,,,
10975,1562,251,61,16,0,16,12,16,17,3,4,1,2,0,2,0,0,0.011951,50.816,0.000,99.122,,,
10980,1468,235,70,5,0,15,10,20,7,5,6,3,1,1,1,3,1,0.011335,50.816,0.000,99.122,,,
10985,1551,245,74,7,0,7,5,15,12,2,4,0,1,6,1,0,0,0.011507,50.816,0.000,99.116,,,
10990,1405,215,47,11,0,19,10,18,7,7,4,2,1,1,0,0,2,0.010667,50.858,0.000,99.122,,,
10995,1515,255,52,10,0,11,13,8,13,8,6,2,4,1,1,1,3,0.011544,50.868,0.000,99.122,,,
11000,1558,267,68,5,0,15,10,17,5,8,7,3,1,0,1,1,0,0.012111,50.868,0.000,99.122,,,
11005,1455,236,51,6,0,11,5,9,15,7,7,2,3,0,1,1,0,0.010968,50.874,0.000,99.122,,,
11010,1617,267,83,3,0,12,13,12,17,10,7,3,4,3,0,0,1,0.012659,50.895,0.000,99.122,,,
11015,1508,272,54,8,0,19,13,10,14,3,8,3,1,1,1,3,0,0.011832,50.895,0.000,99.122,,,
11020,1608,260,65,6,0,16,7,9,10,5,3,6,4,1,2,1,0,0.012304,50.905,0.000,99.122,,,
11025,1474,233,62,4,0,12,14,13,14,7,8,3,1,1,0,0,1,0.011332,50.947,0.000,99.122,,,
11030,1619,276,66,5,0,12,10,8,15,8,6,4,0,0,1,0,0,0.012409,50.947,0.000,99.122,,,
11035,1677,259,65,1,0,17,8,5,14,5,6,4,0,2,1,0,1,0.012599,50.958,0.000,99.122,,,
11040,1540,292,65,0,0,16,10,15,9,11,1,4,1,0,2,1,0,0.012044,51.000,0.000,99.122,,,
11045,1594,298,83,3,0,17,9,18,9,4,4,3,5,1,1,1,1,0.012689,51.000,0.000,99.128,,,
11050,1658,269,77,2,0,17,15,17,11,6,5,0,1,1,0,2,0,0.012740,51.000,0.000,99.134,,,
11055,1613,277,68,3,0,18,13,14,8,7,6,5,2,3,1,0,0,0.012544,51.017,0.000,99.128,,,
11060,1579,266,82,0,0,12,9,15,10,7,4,2,3,3,3,1,1,0.012355,51.028,0.000,99.122,,,
11065,1663,311,83,0,0,18,13,18,13,9,4,1,0,3,1,1,0,0.013179,51.028,0.000,99.122,,,
11070,1647,296,70,1,0,15,12,12,13,9,1,1,2,1,2,1,0,0.012776,51.028,0.000,99.134,,,
11075,1416,233,73,0,0,16,15,19,6,7,3,3,1,4,0,2,1,0.011299,51.083,0.000,99.122,,,
11080,1667,280,93,0,0,15,9,15,6,8,5,10,2,1,0,0,2,0.012971,51.083,0.000,99.122,,,
11085,1639,227,70,0,0,14,12,15,15,7,6,4,2,0,1,0,0,0.012196,51.089,0.000,99.128,,,
11090,1488,253,53,0,0,15,8,15,8,4,3,4,1,1,0,0,1,0.011335,51.111,0.000,99.128,,,
11095,1607,259,74,0,0,20,15,16,8,6,3,5,2,3,0,0,0,0.012250,51.111,0.000,99.122,,,
11100,1615,296,64,0,0,12,8,19,12,9,2,2,3,3,0,0,1,0.012505,51.122,0.000,99.128,,,
11105,1591,268,70,0,0,14,10,20,13,10,5,4,3,3,0,1,0,0.012424,51.167,0.000,99.122,,,
11110,1554,297,54,0,0,14,7,11,12,5,3,2,1,3,2,1,1,0.012068,51.167,0.000,99.122,,,
11115,1681,257,66,0,0,14,9,21,14,8,7,4,2,3,1,2,0,0.012648,51.172,0.000,99.116,,,
11120,1423,243,54,0,0,20,5,16,11,4,3,2,1,2,1,0,1,0.011058,51.194,0.000,99.122,,,
11125,1622,281,55,0,0,17,17,12,12,4,3,3,2,2,1,1,0,0.012525,51.194,0.000,99.122,,,
11130,1684,254,52,0,0,9,13,10,15,5,5,1,1,0,1,0,0,0.012314,51.206,0.000,99.122,,,
11135,1608,263,63,0,0,14,12,13,6,7,5,4,1,2,0,0,0,0.012146,51.239,0.000,99.122,,,
11140,1678,286,61,0,0,19,10,10,15,5,4,4,2,3,1,1,1,0.012794,51.250,0.000,99.122,,,
11145,1688,263,61,0,0,19,9,11,12,9,6,4,5,0,0,2,0,0.012807,51.250,0.000,99.122,,,
11150,1447,248,56,0,0,17,4,13,17,4,5,3,1,1,1,0,1,0.011058,51.250,0.000,99.128,,,
11155,1651,304,64,0,0,12,4,8,4,6,3,5,1,1,1,1,0,0.012595,51.272,0.000,99.122,,,
11160,1554,281,45,0,0,14,4,13,11,1,4,6,2,1,1,1,0,0.011871,51.278,0.000,99.122,,,
11165,1673,249,54,0,0,12,8,10,6,5,5,2,1,4,2,0,0,0.012218,51.278,0.000,99.134,,,
11170,1689,267,55,0,0,19,7,10,15,11,3,3,3,1,0,2,0,0.012693,51.278,0.000,99.134,,,
11175,1595,254,38,0,0,13,6,10,15,7,4,2,2,0,0,0,1,0.011765,51.333,0.000,99.122,,,
11180,1577,296,52,0,0,13,14,25,6,10,4,1,4,2,0,0,0,0.012477,51.333,0.000,99.122,,,
11185,1643,260,39,0,0,16,7,13,6,8,2,3,1,1,0,1,1,0.012097,51.333,0.000,99.128,,,
11190,1552,293,64,0,0,15,7,9,8,5,3,3,4,0,1,1,1,0.012191,51.339,0.000,99.122,,,
11195,1611,266,43,0,0,21,8,11,15,11,7,3,1,3,2,1,1,0.012207,51.356,0.000,99.122,,,
11200,1623,305,53,0,0,19,10,13,13,8,7,1,1,3,1,3,0,0.012697,51.361,0.000,99.128,,,
11205,1656,294,53,0,0,24,11,14,11,6,5,2,1,0,1,1,1,0.012713,51.361,0.000,99.128,,,
11210,1626,247,44,0,0,16,7,13,8,3,2,3,0,0,1,1,0,0.011970,51.361,0.000,99.122,,,
11215,1377,209,43,0,0,17,13,12,8,5,7,3,5,2,1,0,1,0.010546,51.372,0.000,99.128,,,
11220,1590,296,51,0,0,16,9,7,12,4,6,0,3,4,0,0,0,0.012237,51.394,0.000,99.122,,,
11225,1646,273,44,0,0,20,10,14,14,4,6,5,3,0,2,0,1,0.012536,51.417,0.000,99.122,,,
11230,1612,312,35,0,0,21,10,23,13,8,1,1,1,1,2,0,0,0.012513,51.417,0.000,99.122,,,
11235,1678,280,32,0,0,15,5,15,10,3,4,2,4,1,0,0,0,0.012396,51.417,0.000,99.128,,,
11240,1633,291,45,0,0,14,11,12,10,9,5,0,2,3,0,0,1,0.012503,51.428,0.000,99.122,,,
11245,1594,284,49,0,0,12,14,16,15,2,3,0,4,2,1,1,2,0.012303,51.444,0.000,99.128,,,
11250,1664,294,46,0,0,10,14,7,11,2,1,3,4,2,1,0,0,0.012467,51.444,0.000,99.122,,,
11255,1708,295,53,0,0,18,12,13,7,6,6,4,2,1,1,2,0,0.013012,51.444,0.000,99.122,,,
11260,1728,305,35,0,0,14,13,12,17,4,3,1,1,0,2,1,0,0.013096,51.467,0.000,99.122,,,
11265,1821,408,60,0,0,15,5,21,12,6,4,1,2,2,0,1,0,0.014530,51.500,0.000,99.122,,,
11270,1875,406,58,0,0,12,9,13,16,7,6,4,4,5,0,1,0,0.014957,51.500,0.000,99.122,,,
11275,1817,370,57,0,0,15,13,12,6,9,4,3,3,1,2,2,1,0.014295,51.500,0.000,99.128,,,
11280,1570,314,58,0,0,12,5,16,11,9,0,3,3,1,1,2,0,0.012385,51.500,0.000,99.122,,,
11285,1736,348,61,0,0,11,9,18,19,4,7,4,2,1,1,1,0,0.013618,51.506,0.000,99.122,,,
11290,1851,386,57,0,0,12,7,23,9,9,3,5,2,0,0,1,0,0.014732,51.528,0.000,99.122,,,
11295,1799,339,60,0,0,17,7,18,9,9,5,2,0,0,0,1,1,0.014248,51.528,0.000,99.122,,,
11300,1812,383,60,0,0,24,8,17,8,12,1,4,4,0,1,0,0,0.014381,51.528,0.000,99.122,,,
11305,1851,419,55,0,0,25,8,16,9,6,7,1,1,1,0,0,0,0.014919,51.528,0.000,99.128,,,
11310,1804,343,45,0,0,16,8,12,9,5,6,2,0,6,0,3,0,0.013878,51.561,0.000,99.122,,,
11315,1625,302,48,0,0,19,8,18,19,7,4,5,5,1,2,0,0,0.012850,51.583,0.000,99.122,,,
11320,1570,308,35,0,0,18,11,12,12,10,6,4,2,3,0,1,1,0.012295,51.583,0.000,99.128,,,
11325,1777,309,40,0,0,8,16,15,12,9,8,3,4,0,0,2,0,0.013368,51.583,0.000,99.128,,,
11330,1722,354,39,0,0,14,7,9,10,6,1,0,1,1,0,0,0,0.013413,51.594,0.000,99.122,,,
11335,1571,312,22,0,0,14,3,14,19,7,4,0,3,1,1,1,0,0.012097,51.606,0.000,99.134,,,
11340,1500,290,35,0,0,10,8,13,11,6,4,3,1,1,0,0,2,0.011678,51.611,0.000,99.134,,,
11345,1630,302,33,0,0,9,10,14,14,8,3,5,3,1,4,1,0,0.012407,51.611,0.000,99.122,,,
11350,1666,346,31,0,0,10,11,9,16,10,2,2,1,2,0,1,2,0.012996,51.611,0.000,99.134,,,
11355,1606,289,30,0,0,9,8,11,12,11,4,5,1,1,1,0,1,0.012004,51.611,0.000,99.134,,,
11360,1869,358,29,0,0,12,13,13,3,11,4,2,0,1,1,1,0,0.014232,51.656,0.000,99.128,,,
11365,1791,365,28,0,0,14,10,12,16,5,3,1,1,1,2,0,1,0.013780,51.667,0.000,99.134,,,
11370,2205,481,37,0,0,14,10,23,15,3,6,1,4,2,0,0,0,0.017212,51.667,0.000,99.128,,,
11375,2592,667,59,0,0,20,14,16,11,8,2,1,2,0,0,1,0,0.021209,51.667,0.000,99.128,,,
11380,2320,536,40,0,0,14,6,8,8,10,4,0,1,1,1,0,1,0.018248,51.667,0.000,99.122,,,
11385,2190,474,43,0,0,9,6,8,10,12,2,0,0,1,0,0,0,0.016782,51.667,0.000,99.141,,,
11390,2041,395,29,0,0,14,13,14,11,5,7,3,1,0,1,1,0,0.015495,51.689,0.000,99.128,,,
11395,1742,310,20,0,0,14,16,13,11,8,6,2,2,1,0,1,1,0.013156,51.694,0.000,99.122,,,
11400,1457,295,16,0,0,5,10,13,10,5,6,2,3,2,2,0,3,0.011070,51.694,0.000,99.134,,,
11405,1861,372,24,0,0,13,12,8,20,7,7,2,2,1,1,0,0,0.014202,51.694,0.000,99.128,,,
11410,1722,324,14,0,0,17,13,11,9,7,3,1,5,1,0,2,1,0.012931,51.694,0.000,99.134,,,
11415,1655,322,13,0,0,14,8,9,6,10,6,4,2,1,1,1,0,0.012593,51.694,0.000,99.128,,,
11420,1665,310,13,0,0,20,10,18,6,5,1,3,3,0,0,1,0,0.012482,51.728,0.000,99.141,,,
11425,1552,310,8,0,0,12,11,13,12,5,8,1,0,5,1,1,2,0.011816,51.739,0.000,99.128,,,
11430,1572,272,9,0,0,17,7,12,15,10,4,2,0,2,0,0,0,0.011686,51.750,0.000,99.147,,,
11435,1480,273,9,0,0,19,14,10,8,3,3,2,3,0,0,0,2,0.011051,51.750,0.000,99.134,,,
11440,1542,293,4,0,0,12,11,17,11,8,6,5,0,2,2,0,1,0.011752,51.761,0.000,99.134,,,
11445,1658,316,5,0,0,14,5,16,14,1,2,1,5,2,1,1,0,0.012491,51.794,0.000,99.141,,,
11450,1624,308,4,0,0,13,18,17,3,10,6,7,1,1,2,0,0,0.012281,51.806,0.000,99.141,,,
11455,1429,242,2,0,0,14,14,8,13,7,8,3,1,2,2,2,1,0.010670,51.806,0.000,99.134,,,
11460,1635,285,0,0,0,12,11,14,8,9,2,4,1,0,0,3,0,0.011937,51.822,0.000,99.128,,,
11465,1612,279,0,0,0,17,14,17,13,7,4,1,4,2,0,1,1,0.011978,51.833,0.000,99.128,,,
11470,1372,235,0,0,0,11,15,16,19,6,2,5,2,3,0,2,1,0.010287,51.833,0.000,99.141,,,
11475,1623,290,0,0,0,17,12,16,19,11,4,5,1,3,0,1,0,0.012262,51.833,0.000,99.147,,,
